ZipCode,Income,Income Change,Population,Density,White Percentage
62021,57890,0.999582,269282,220.48,86.7
64061,53056,1.05777,52595,38.577,88.2
79325,54184,1.22244,10269,7.8606,38.4
78655,52278,1.12723,38066,51.9824,44.2
78292,55456,1.05714,1714773,1031.61,30.3
94923,76753,1.08792,483878,187.546,66.1
77515,79270,1.08364,313166,159.287,53.2
61041,57083,1.01823,22678,19.9708,95.6
76522,51440,0.973836,75388,51.7976,62
98052,89418,1.17822,1931249,399.364,64.8
85390,61606,1.0036,3817117,288.05,58.7
64432,43349,1.00666,23370,15.5022,93.6
63849,34186,1.04375,31953,37.6703,82.9
62543,57899,1.05976,30305,28.2565,87.7
76828,43981,1.46358,8895,4.91991,80.1
78163,75356,1.04373,108472,141.244,71.3
94541,92574,1.19662,1510271,1290.13,34.1
99577,83280,1.0231,291826,37.2879,62.6
58251,51951,1.05314,66861,21.0587,88.6
94209,63902,1.01545,1418788,879.781,48.4
93235,47518,0.97186,442179,59.3195,32.6
96818,82906,1.06081,953207,1352.38,19.1
63116,41107,1.09554,319294,3325.57,42.2
92411,60164,0.966223,2035210,67.9482,33.3
76476,59049,0.964957,51182,83.2064,87.1
62017,50304,1.10405,30104,25.5433,94.1
85258,61606,1.0036,3817117,288.05,58.7
72636,36390,1.13279,8195,8.00491,95.2
79720,51528,1.16777,35012,27.5876,53.7
59828,48930,1.02054,40212,8.10914,93.9
83463,37921,0.934055,7936,0.869761,95
60476,62088,1.0323,5194675,2999.99,43.9
79742,64630,1.40974,10658,9.25684,46.2
62338,51398,1.05186,67103,44.589,93
75428,51928,1.08054,86129,68.2487,74.8
70818,52719,1.02388,440171,676.86,47
67645,49891,1.39759,5671,3.7951,91.1
65459,51665,1.07372,52274,58.9869,72.4
79116,43157,1.05276,121073,87.061,49
62851,49764,1.13835,16760,14.3454,97.5
70431,67706,0.997648,233740,153.419,80.6
87180,51643,0.975476,662564,377.758,41.5
90102,64251,1.03872,9818605,1628.93,27.8
76633,48199,1.06284,234906,160.669,58.9
99567,83280,1.0231,291826,37.2879,62.6
76542,54184,0.999538,310235,208.295,50.7
80542,70908,1.14387,252825,36.3197,67.6
85069,61606,1.0036,3817117,288.05,58.7
78760,71767,1.19031,1024266,738.011,50.5
76203,83376,1.05883,662614,486.442,64.4
84656,60445,1.21565,12503,1.10461,84.7
68450,52794,1.12513,5217,8.02321,83.5
64747,67659,1.00971,99478,86.4147,89.5
99671,58987,0.981524,9492,0.0722119,15.9
85015,61606,1.0036,3817117,288.05,58.7
70538,40485,0.898059,54650,59.3462,57.2
62424,56293,1.01975,34242,42.8886,96.8
77097,60146,1.04857,4092459,1703.04,33
77098,60146,1.04857,4092459,1703.04,33
78065,55265,1.15464,44911,28.0893,36.3
82434,53435,0.992827,11668,1.89074,89.4
94820,93712,1.07223,1049025,834.374,47.8
60474,74140,1.03416,50063,65.4045,88.9
75049,56854,1.06287,2368139,1838.46,33.1
78614,53006,1.28158,19807,14.0466,44.6
72431,33174,1.0774,17997,18.6009,78.8
73013,52855,1.10457,718633,661.449,59.3
99670,84688,0.904207,997,0.503095,47.7
87105,51643,0.975476,662564,377.758,41.5
99691,40000,1.06414,5588,0.00649341,21.8
94204,63902,1.01545,1418788,879.781,48.4
97357,46061,1.03957,46034,23.4887,84.4
68113,79549,1.04488,158840,364.008,83.8
99509,83280,1.0231,291826,37.2879,62.6
95928,48443,1.00641,220000,77.285,75.2
83213,42250,0.961418,2891,0.674995,93.8
85602,48649,0.972266,131346,15.1952,58.5
78555,37132,1.06519,406220,347.67,10.7
70657,50738,1.0067,35654,22.4112,80.6
83253,39957,0.855067,4368,0.454676,94
95542,45528,1.01854,134623,21.4415,77.2
59467,51862,1.17707,6073,1.19519,95.4
79955,44597,1.10085,800647,586.128,13.1
78023,55456,1.05714,1714773,1031.61,30.3
78680,83679,1.09114,422679,276.188,63.8
76877,44698,1.10411,6131,3.93984,67.4
63460,40383,1.09655,4131,4.79142,97.5
77008,60146,1.04857,4092459,1703.04,33
68198,61688,1.06646,517110,873.762,71.9
58653,65063,1.21408,3151,1.29644,96.4
85291,55550,0.970973,375770,49.1811,58.7
99659,,,,,
80836,51046,1.09845,8270,2.28459,76.4
96777,59297,0.967001,185079,40.5476,31.2
83501,54174,1.09441,39265,22.1536,88.7
82516,54242,1.04851,40123,2.31708,71.5
80514,70908,1.14387,252825,36.3197,67.6
83870,46507,1.11228,9285,5.39195,85.3
67504,49174,1.06447,64511,31.3965,86.1
99767,40000,1.06414,5588,0.00649341,21.8
70152,39576,0.94732,343829,763.86,30.5
75144,47920,1.03178,47735,31.381,59.9
98062,89418,1.17822,1931249,399.364,64.8
90612,64251,1.03872,9818605,1628.93,27.8
71323,38077,1.08716,42073,35.2249,66.3
85048,61606,1.0036,3817117,288.05,58.7
93007,,,,,
87056,59192,1.00742,144170,49.7869,43.9
78126,55456,1.05714,1714773,1031.61,30.3
99749,62949,1.02245,7523,0.0311109,11
74344,39742,1.03665,41487,33.7847,65.9
76150,64874,1.05202,1809034,1414.12,51.8
96857,,,,,
77713,48463,1.0277,252273,190.623,44.6
78122,53006,1.28158,19807,14.0466,44.6
73544,41607,1.17793,2922,3.68163,62.9
75189,94767,1.0892,78337,370.328,74.1
72029,35190,1.05328,8149,8.76447,55.8
58467,57642,1.1586,21100,4.27646,94.8
83841,48710,1.04156,40877,9.40143,94.4
63867,35399,0.965131,18956,17.2882,81.1
78646,83679,1.09114,422679,276.188,63.8
90290,64251,1.03872,9818605,1628.93,27.8
60518,56243,0.975576,113924,55.9116,88.3
71426,39465,0.999989,24233,17.394,69.2
98355,50216,1.0265,75455,14.6035,86
84713,54212,1.17119,6629,1.55918,86
79954,44597,1.10085,800647,586.128,13.1
68112,61688,1.06646,517110,873.762,71.9
60655,62088,1.0323,5194675,2999.99,43.9
76704,48199,1.06284,234906,160.669,58.9
92225,63948,0.992807,2189641,206.948,39.7
58458,59426,1.15616,4139,1.7076,97.9
79548,46013,1.16921,5899,4.52614,70.3
59453,41186,1.21824,2168,0.715891,95.2
63432,42965,0.970083,4843,6.36832,98.3
91399,64251,1.03872,9818605,1628.93,27.8
79367,48116,0.929428,22935,17.4693,51.4
62298,81268,1.06788,32957,51.2618,97.1
91731,64251,1.03872,9818605,1628.93,27.8
73801,58706,1.05998,20081,10.3509,82.8
64865,49023,1.06811,58114,59.3186,87.7
62764,60466,1.03824,197465,132.1,82.5
70507,54726,1.03202,221578,608.747,67.2
75482,51877,1.1173,35161,30.3043,75.4
97215,64337,1.16291,735334,767.333,72.1
70658,41009,0.996029,25764,24.7132,70.9
86333,50180,1.0396,211033,17.6051,82
78833,34813,1.06977,3309,3.53637,72.5
84252,52055,0.948191,10976,1.48427,92.1
98537,47770,1.02253,72797,17.3812,81.4
84779,56877,1.0192,138115,35.8145,85.6
72331,39002,1.03747,50902,53.1274,45.2
66747,46208,1.05448,9409,10.2762,94.2
85775,51037,1.00554,980263,76.3334,55.3
84058,70408,1.10925,516564,141.467,84.2
67031,54915,0.993327,24132,12.9058,91.3
76241,57646,1.05729,38437,29.8842,78.7
65036,53439,1.17363,15222,17.89,97.2
79706,78888,1.28768,136872,109.097,53.2
76626,47920,1.03178,47735,31.381,59.9
97124,78010,1.1181,529710,360.822,69.7
77413,60146,1.04857,4092459,1703.04,33
65064,42718,1.06904,24748,25.4757,96
76543,54184,0.999538,310235,208.295,50.7
94914,110217,1.10733,252409,288.153,72.8
85365,44058,0.979522,195751,24.9729,35.3
60164,62088,1.0323,5194675,2999.99,43.9
71324,35466,0.984435,20767,23.8855,66.7
93664,51261,0.990179,930450,99.6912,32.7
65479,32180,0.938081,8441,5.31274,94.9
98430,67868,1.05183,795225,204.571,70.3
80201,73925,1.12911,572003,422.951,63.2
70195,39576,0.94732,343829,763.86,30.5
98542,50216,1.0265,75455,14.6035,86
60146,61086,1.01451,105160,91.9695,79.7
89427,41163,1.04151,4772,0.763958,68.5
65629,57019,1.00006,77422,88.5372,94.3
77577,79270,1.08364,313166,159.287,53.2
66763,40174,1.0211,39134,41.3331,89
80232,78943,1.07152,534543,403.609,79.9
60069,86244,0.979745,703462,817.433,65.2
78652,71767,1.19031,1024266,738.011,50.5
60599,88711,1.03892,916924,1524.72,70.5
62882,46102,1.06089,39437,41.4016,92.4
92316,60164,0.966223,2035210,67.9482,33.3
92341,60164,0.966223,2035210,67.9482,33.3
73130,52855,1.10457,718633,661.449,59.3
62283,65010,1.05476,37762,45.8417,92.1
78102,42032,0.935917,31861,27.9225,34.4
84755,48269,0.994272,7125,1.09614,93.2
67856,56573,1.00563,36776,17.4325,46.4
99682,66684,1.04094,55400,0.83472,82.8
74829,38527,1.03807,12191,12.6095,63.2
94527,93712,1.07223,1049025,834.374,47.8
61075,57083,1.01823,22678,19.9708,95.6
83230,59611,1.18917,6963,2.07819,93.1
97494,45812,1.03465,107667,11.2456,89.5
85359,33333,0.929949,20489,3.13024,62.7
98411,67868,1.05183,795225,204.571,70.3
67952,56507,1.00321,5724,4.98053,65.4
64779,46186,1.06534,17049,12.1405,95.6
64029,52805,1.02393,674158,661.245,63.3
97810,51887,1.01471,75889,11.5263,69.4
67524,50764,1.05477,10083,8.51632,86.1
89199,56802,0.905533,1951269,157.751,48
81052,40097,1.05865,12551,4.72558,62.7
66767,43699,0.883119,9656,9.82473,95.1
60555,88711,1.03892,916924,1524.72,70.5
70427,34985,1.03339,47168,51.5473,65.8
81520,53683,0.924697,146723,26.4813,83.1
91944,74855,1.06446,3095313,509.33,48.5
73062,38209,1.0523,9446,6.21262,77.3
77473,65365,1.10064,28417,32.9552,65.7
59432,45458,1.11946,6153,1.66987,82.2
67004,54915,0.993327,24132,12.9058,91.3
77347,60146,1.04857,4092459,1703.04,33
72571,43523,1.12734,36647,30.9366,89.8
72460,36870,1.09415,17969,17.7366,95.9
91046,64251,1.03872,9818605,1628.93,27.8
74440,39375,0.942357,12769,14.028,73.3
77386,77416,1.05808,455746,316.048,71.2
92548,63948,0.992807,2189641,206.948,39.7
94124,104552,1.31505,805235,9914.67,41.9
77881,46839,1.10845,194851,255.104,59.1
58274,62870,1.2731,8121,4.27956,94.7
85337,61606,1.0036,3817117,288.05,58.7
71659,38289,0.953939,77435,59.1738,41.4
74820,49235,1.17802,37492,34.8669,69.3
60077,62088,1.0323,5194675,2999.99,43.9
95497,76753,1.08792,483878,187.546,66.1
62950,37802,1.05391,60218,63.411,76
71134,40866,0.985749,254969,193.332,47.8
89040,56802,0.905533,1951269,157.751,48
99256,54852,1.04116,471221,120.052,86.7
62972,50923,1.09736,12582,23.2368,87.9
72314,43838,1.06201,17870,19.0762,74.7
92024,74855,1.06446,3095313,509.33,48.5
93773,51261,0.990179,930450,99.6912,32.7
84531,44680,1.05241,14746,1.16587,43.9
62946,41167,1.03583,24913,40.2042,92.4
65054,58476,1.14644,13878,13.9844,98.4
62765,60466,1.03824,197465,132.1,82.5
58222,64962,1.20123,7413,2.85238,93.7
97795,45812,1.03465,107667,11.2456,89.5
79330,55039,1.38076,6461,5.04076,45.8
93784,51261,0.990179,930450,99.6912,32.7
94269,63902,1.01545,1418788,879.781,48.4
70048,54821,1.03149,45924,96.4775,40
92165,74855,1.06446,3095313,509.33,48.5
65263,43973,1.01775,8840,7.92915,94.3
92061,74855,1.06446,3095313,509.33,48.5
61652,54770,0.987418,186494,168.608,72.7
71667,45166,1.13349,14134,16.5141,65.8
90665,64251,1.03872,9818605,1628.93,27.8
77538,49850,0.973427,75643,47.4871,69.2
84126,71230,1.10136,1029655,730.283,74
64089,68367,1.04708,221939,326.036,84.1
94120,,,,,
79054,47170,1.04606,22535,16.0904,69.1
58794,70678,1.17577,7673,1.75902,64.3
89193,56802,0.905533,1951269,157.751,48
74435,38328,0.945482,42391,39.0674,65.2
66053,69150,1.02443,32787,34.1786,93.7
72384,39002,1.03747,50902,53.1274,45.2
91109,64251,1.03872,9818605,1628.93,27.8
94308,113776,1.1914,718451,958.361,42.3
65738,44808,0.978751,275174,256.51,89.5
93410,70699,1.10533,269637,53.7743,71.1
62431,51157,1.02809,22363,17.3794,98
85074,61606,1.0036,3817117,288.05,58.7
67511,40598,0.923311,3307,2.81522,95.7
94556,93712,1.07223,1049025,834.374,47.8
62835,47773,1.07848,14665,17.9021,97.6
68780,57468,1.18615,10435,2.35931,96
75798,53511,1.04016,209714,154.416,62.1
59057,63785,0.999638,9117,2.4518,95.3
79762,60676,1.18778,137130,109.359,41.1
98844,45808,1.06569,41120,3.4108,68.3
75057,83376,1.05883,662614,486.442,64.4
59465,48160,1.01896,81327,13.8546,87.4
80261,63793,1.25741,600158,2262.2,52.2
64119,68367,1.04708,221939,326.036,84.1
77642,48463,1.0277,252273,190.623,44.6
62625,60466,1.03824,197465,132.1,82.5
59029,57538,1.05292,10078,2.44065,95.9
80254,73925,1.12911,572003,422.951,63.2
97330,58655,1.09567,85579,64.2801,83.6
93305,52479,0.999519,839631,68.3238,38.6
84635,60445,1.21565,12503,1.10461,84.7
77070,60146,1.04857,4092459,1703.04,33
67226,54974,1.03043,498365,308.511,69.9
59089,46365,1.1377,12865,1.26359,30.4
62439,45654,1.05608,16833,27.2906,86.1
80817,65334,1.04136,622263,177.516,72
78235,55456,1.05714,1714773,1031.61,30.3
64463,42689,1.07678,6738,7.97384,98
67844,55568,1.06813,4575,2.94924,82.2
86511,32963,0.979434,71518,4.22652,20.4
73064,71157,1.05503,115541,83.5677,79.7
75503,47505,1.0013,92565,70.1707,66.3
95255,58151,0.948743,45578,27.2753,83.5
76872,45329,1.17977,8283,5.74057,67.2
94976,110217,1.10733,252409,288.153,72.8
70446,46297,1.06584,121097,110.172,64.3
94951,76753,1.08792,483878,187.546,66.1
68767,56620,1.05096,7266,6.92259,97.7
94136,,,,,
84652,53020,1.04229,20802,6.58095,92.9
77803,46839,1.10845,194851,255.104,59.1
67053,51262,1.00573,12660,8.12972,94.7
89036,56802,0.905533,1951269,157.751,48
65046,54828,1.04264,15607,22.5152,90.7
61114,52743,1.00223,295266,310.012,72.5
99564,46406,1.01737,1631,0.0168089,22.2
92201,63948,0.992807,2189641,206.948,39.7
81003,44634,0.983574,159063,40.8889,54.1
77382,77416,1.05808,455746,316.048,71.2
74126,53902,1.05984,603403,666.276,65.2
64720,46186,1.06534,17049,12.1405,95.6
84512,44680,1.05241,14746,1.16587,43.9
71242,36528,0.966359,11604,22.4246,80.5
67525,50198,1.02874,27674,18.804,83.4
80920,65334,1.04136,622263,177.516,72
93711,51261,0.990179,930450,99.6912,32.7
67038,48087,1.05837,36311,20.2623,82.2
76311,46575,0.972081,131500,143.631,68.4
95924,84357,1.01625,348432,138.952,76.1
76504,54184,0.999538,310235,208.295,50.7
77393,77416,1.05808,455746,316.048,71.2
80924,77589,1.01217,27994,26.3812,82.7
71152,40866,0.985749,254969,193.332,47.8
60009,62088,1.0323,5194675,2999.99,43.9
65685,41551,0.978071,16777,19.4082,95.6
72364,39002,1.03747,50902,53.1274,45.2
89144,56802,0.905533,1951269,157.751,48
67672,56810,1.28485,3001,2.01653,96.7
75839,43355,0.962985,58458,38.6013,61.2
71652,42460,1.03041,8689,10.0171,85.1
63090,55312,1.00992,101492,66.2901,96
79769,60676,1.18778,137130,109.359,41.1
92036,74855,1.06446,3095313,509.33,48.5
82703,46865,0.979981,36299,4.69132,84.8
72027,41196,1.12988,21273,25.5466,82.4
71375,23870,0.788308,5252,5.81044,41.5
75451,42604,1.06053,12401,43.5925,58.9
89191,56802,0.905533,1951269,157.751,48
85221,55550,0.970973,375770,49.1811,58.7
85937,40054,0.903175,107449,7.14662,43.9
96739,59297,0.967001,185079,40.5476,31.2
68626,55562,1.11742,8395,8.00879,96.4
62085,53778,1.02233,47765,32.9518,97
60079,,,,,
98370,71610,1.07851,251133,252.956,79.1
96802,,,,,
89177,56802,0.905533,1951269,157.751,48
83244,42250,0.961418,2891,0.674995,93.8
64145,52805,1.02393,674158,661.245,63.3
99711,77095,1.03822,97581,2.39689,74.1
64185,52805,1.02393,674158,661.245,63.3
75212,56854,1.06287,2368139,1838.46,33.1
63620,37188,1.1191,10630,11.829,95.6
84751,54212,1.17119,6629,1.55918,86
72392,35356,1.1736,28258,29.5971,42.4
72821,39463,1.10382,18125,19.4501,93.8
74365,48853,1.06273,41259,39.1992,66.9
60936,51120,0.942066,14081,16.6724,96
62622,51997,1.12252,13642,21.5175,79.4
79759,60676,1.18778,137130,109.359,41.1
97920,42478,0.973249,31313,1.67092,63.6
72126,46071,0.94693,10445,12.7476,93.6
77494,95561,1.07339,585375,494.248,36.2
62009,53778,1.02233,47765,32.9518,97
99699,66684,1.04094,55400,0.83472,82.8
92359,60164,0.966223,2035210,67.9482,33.3
85253,61606,1.0036,3817117,288.05,58.7
86231,50180,1.0396,211033,17.6051,82
91117,64251,1.03872,9818605,1628.93,27.8
64121,52805,1.02393,674158,661.245,63.3
91735,64251,1.03872,9818605,1628.93,27.8
68145,61688,1.06646,517110,873.762,71.9
98923,49871,1.04315,243231,26.6752,47.7
87018,59420,0.932354,131561,23.3739,47.5
90307,64251,1.03872,9818605,1628.93,27.8
91116,64251,1.03872,9818605,1628.93,27.8
81230,54979,0.999038,15324,2.86999,89.1
64741,43379,1.13138,21159,15.8199,95.5
83808,39091,0.95649,12765,2.23,93.5
67460,57765,0.977015,29180,19.8806,93.1
78691,71767,1.19031,1024266,738.011,50.5
63139,41107,1.09554,319294,3325.57,42.2
72359,35356,1.1736,28258,29.5971,42.4
60135,61086,1.01451,105160,91.9695,79.7
72142,57509,1.01617,68356,57.3463,87.9
95419,76753,1.08792,483878,187.546,66.1
88022,37880,0.928455,29514,5.24619,48.6
71768,44000,1.08221,41639,27.6471,61.8
68941,51536,1.04,31364,32.0778,88.5
68520,58009,1.02315,285407,193.058,84.3
93553,64251,1.03872,9818605,1628.93,27.8
77465,45500,0.944501,36702,23.1928,47.4
87316,31674,0.906564,71492,8.65409,10.3
73718,54118,1.03825,7527,5.11481,88.1
70503,54726,1.03202,221578,608.747,67.2
84124,71230,1.10136,1029655,730.283,74
64183,52805,1.02393,674158,661.245,63.3
99012,54852,1.04116,471221,120.052,86.7
73104,52855,1.10457,718633,661.449,59.3
60672,62088,1.0323,5194675,2999.99,43.9
93528,52479,0.999519,839631,68.3238,38.6
83827,42348,0.907859,8761,1.65676,92
68347,71139,1.02841,25241,25.0582,95.4
80602,67575,1.10865,441603,219.444,53.2
61639,62342,1.03098,135394,119.814,95
91104,64251,1.03872,9818605,1628.93,27.8
68107,61688,1.06646,517110,873.762,71.9
96730,82906,1.06081,953207,1352.38,19.1
77477,95561,1.07339,585375,494.248,36.2
75255,56854,1.06287,2368139,1838.46,33.1
76442,47893,1.21964,13974,10.5766,72.6
77882,54201,1.26614,16622,14.0473,59.1
80615,70908,1.14387,252825,36.3197,67.6
92586,63948,0.992807,2189641,206.948,39.7
88603,43197,1.03245,65645,7.51864,43.9
62642,69102,1.10217,12705,24.1245,97
59217,67272,1.14886,9746,2.10274,93.3
60437,74140,1.03416,50063,65.4045,88.9
91341,64251,1.03872,9818605,1628.93,27.8
84627,51720,1.09413,27822,10.3641,86.7
63055,55312,1.00992,101492,66.2901,96
95444,76753,1.08792,483878,187.546,66.1
61811,45384,1.03161,81625,53.0603,80.4
62890,41414,1.08032,39561,55.5833,96.9
66728,41103,0.966181,21603,23.1806,89.2
78709,71767,1.19031,1024266,738.011,50.5
87519,36758,0.930189,32937,9.70043,36.3
85220,55550,0.970973,375770,49.1811,58.7
93526,52874,1.05831,18546,1.16661,66.3
76043,53162,0.914528,8490,30.742,77.7
80475,66861,0.935521,16206,4.39129,91.6
58538,40862,1.18256,4153,1.79934,12.4
63827,33390,0.994229,18296,23.1348,69.6
76161,64874,1.05202,1809034,1414.12,51.8
72001,46071,0.94693,10445,12.7476,93.6
89502,61155,0.985438,421407,37.0322,66
71945,37035,1.02122,20662,16.3911,89.8
86011,57616,1.0437,134421,4.72473,55.2
70469,67706,0.997648,233740,153.419,80.6
68868,54742,1.06411,58607,60.6259,72.6
64493,58510,1.01079,20743,29.1264,94.5
59485,48160,1.01896,81327,13.8546,87.4
72098,50093,0.995688,382748,311.618,55.3
67349,38494,1.03195,2882,2.78933,93.5
67060,54974,1.03043,498365,308.511,69.9
66935,48022,1.12493,4980,4.08088,97.4
79344,46485,0.983849,7165,5.9262,38.3
60048,86244,0.979745,703462,817.433,65.2
87106,51643,0.975476,662564,377.758,41.5
62257,53681,0.991401,270056,243.441,62.9
68152,61688,1.06646,517110,873.762,71.9
91186,64251,1.03872,9818605,1628.93,27.8
63956,34391,1.00728,13521,11.0074,96.5
76628,48823,1.11438,35089,25.5212,73.6
94261,63902,1.01545,1418788,879.781,48.4
80913,65334,1.04136,622263,177.516,72
99757,40000,1.06414,5588,0.00649341,21.8
76111,64874,1.05202,1809034,1414.12,51.8
84776,52337,1.04903,5172,0.614844,91.6
87943,30451,1.06752,11988,1.98053,68.4
74133,53902,1.05984,603403,666.276,65.2
88041,37880,0.928455,29514,5.24619,48.6
73843,52705,1.09846,4151,2.18455,90.6
64427,55683,0.947267,17291,23.1328,96.2
75447,50761,1.02188,33915,25.9533,80.9
98364,71610,1.07851,251133,252.956,79.1
60935,57981,1.03005,113449,94.4546,73.4
66966,48022,1.12493,4980,4.08088,97.4
95639,63902,1.01545,1418788,879.781,48.4
76196,64874,1.05202,1809034,1414.12,51.8
65279,54043,1.0586,162642,142.336,81
88055,37880,0.928455,29514,5.24619,48.6
79175,43157,1.05276,121073,87.061,49
67437,48355,1.24631,3858,2.57388,97
61236,52630,1.02111,147546,186.192,75.7
74466,61566,0.995119,73085,82.4799,73.4
79019,66563,0.986251,1901,1.39256,90.7
85343,61606,1.0036,3817117,288.05,58.7
97212,64337,1.16291,735334,767.333,72.1
67036,49455,1.16208,6034,4.7639,92.5
96825,82906,1.06081,953207,1352.38,19.1
81005,44634,0.983574,159063,40.8889,54.1
68843,64042,1.13283,9124,9.59807,96.9
95613,80582,1.03244,181058,61.6373,79.9
93515,52874,1.05831,18546,1.16661,66.3
63199,41107,1.09554,319294,3325.57,42.2
62987,41167,1.03583,24913,40.2042,92.4
62550,51157,1.02809,22363,17.3794,98
62263,59469,1.03685,14716,16.0396,96.9
93558,60164,0.966223,2035210,67.9482,33.3
97108,47500,1.08091,25250,10.9954,86.7
89511,61155,0.985438,421407,37.0322,66
65278,46610,1.1466,25414,31.0325,90
61845,51692,1.02427,201081,117.579,70.9
82933,58235,0.895155,21118,5.70329,88.5
68437,48096,1.22666,8363,8.64397,93.6
80735,48394,1.0306,10043,2.4821,77.9
94211,63902,1.01545,1418788,879.781,48.4
68859,55170,1.28226,4260,4.21976,96.9
77345,60146,1.04857,4092459,1703.04,33
60075,,,,,
94404,113776,1.1914,718451,958.361,42.3
94059,113776,1.1914,718451,958.361,42.3
80470,78943,1.07152,534543,403.609,79.9
76661,38032,1.09737,17866,16.7564,52.5
89132,56802,0.905533,1951269,157.751,48
61930,54218,1.0359,19980,27.8425,92.2
94026,113776,1.1914,718451,958.361,42.3
77287,60146,1.04857,4092459,1703.04,33
93518,52479,0.999519,839631,68.3238,38.6
92610,85398,1.03021,3010232,2621.98,44.1
80520,70908,1.14387,252825,36.3197,67.6
83438,53311,1.12439,13242,3.51362,85.1
80728,48922,1.07117,22709,7.03515,78.2
70738,76589,1.07806,107215,274.725,70.8
78369,42293,1.03399,250304,57.7676,3.3
67012,63272,1.0081,65880,28.3744,91
90408,64251,1.03872,9818605,1628.93,27.8
72078,50093,0.995688,382748,311.618,55.3
62316,51549,1.07876,19104,13.5748,97.4
59259,67272,1.14886,9746,2.10274,93.3
72573,40218,1.13882,13696,15.3569,95
58787,68182,1.23328,2470,1.20601,97.2
95369,50129,1.02543,255793,82.2914,31.9
98622,71636,1.10273,425363,315.667,81.8
72865,39748,0.949334,22353,20.311,92.2
77376,59105,1.00481,54635,45.4643,88
76155,64874,1.05202,1809034,1414.12,51.8
93240,52479,0.999519,839631,68.3238,38.6
91345,64251,1.03872,9818605,1628.93,27.8
76903,51675,1.11951,110224,51.772,57.9
82642,54242,1.04851,40123,2.31708,71.5
61046,51228,1.02543,15387,18.3523,94.9
80502,78642,1.08779,294567,237.398,79.4
80120,73925,1.12911,572003,422.951,63.2
70145,39576,0.94732,343829,763.86,30.5
94801,93712,1.07223,1049025,834.374,47.8
78001,51792,1.54094,6886,3.56498,13
86442,43266,0.975332,200186,9.76684,79.6
78159,53006,1.28158,19807,14.0466,44.6
63821,34186,1.04375,31953,37.6703,82.9
74884,38706,1.05241,25482,26.7359,67.2
73719,59569,1.25706,5642,4.10726,87.3
72433,38528,1.14086,17415,18.8494,96.7
65788,36143,0.918747,40400,27.8789,95.3
85928,40054,0.903175,107449,7.14662,43.9
79073,47080,1.15654,36273,24.7032,37.6
72835,39748,0.949334,22353,20.311,92.2
67438,51262,1.00573,12660,8.12972,94.7
72579,43523,1.12734,36647,30.9366,89.8
81610,52807,0.883806,13795,1.67269,82.7
85544,42092,1.00454,53597,7.63679,65.9
72439,47497,1.11487,42090,47.7935,95.4
98626,51752,1.01171,102410,42.318,85.8
98340,71610,1.07851,251133,252.956,79.1
78662,62941,1.08915,74171,62.2847,57.2
80281,63793,1.25741,600158,2262.2,52.2
72114,50093,0.995688,382748,311.618,55.3
75556,45345,1.11849,30464,22.2795,77.2
73075,45066,1.06968,27576,22.7822,79
87191,51643,0.975476,662564,377.758,41.5
82523,54242,1.04851,40123,2.31708,71.5
65713,47421,1.04013,36202,38.204,95.2
98386,71610,1.07851,251133,252.956,79.1
73664,52510,1.09422,11629,7.66173,85.9
89415,41163,1.04151,4772,0.763958,68.5
78593,37132,1.06519,406220,347.67,10.7
77423,57654,1.09263,43205,63.0316,44.6
77343,41855,1.09572,67861,61.2232,58.5
85603,48649,0.972266,131346,15.1952,58.5
62867,47773,1.07848,14665,17.9021,97.6
72322,35356,1.1736,28258,29.5971,42.4
97076,78010,1.1181,529710,360.822,69.7
89160,56802,0.905533,1951269,157.751,48
79904,44597,1.10085,800647,586.128,13.1
95866,63902,1.01545,1418788,879.781,48.4
61628,54770,0.987418,186494,168.608,72.7
89142,56802,0.905533,1951269,157.751,48
59026,57538,1.05292,10078,2.44065,95.9
63450,43973,1.01775,8840,7.92915,94.3
65623,41463,1.02887,35597,28.5598,88.5
75040,56854,1.06287,2368139,1838.46,33.1
76110,64874,1.05202,1809034,1414.12,51.8
58725,68182,1.23328,2470,1.20601,97.2
65262,55376,1.00243,44332,31.6505,91
75124,45798,1.03257,78532,59.7968,80.9
78067,31113,1.13913,14018,10.4615,6.1
84017,100453,1.13379,36324,10.9854,85.4
73071,62863,1.07006,255755,305.075,75.7
67120,54915,0.993327,24132,12.9058,91.3
68718,49752,1.21258,8701,4.15781,88.4
68784,62623,1.24809,9595,11.8624,92.7
94101,,,,,
93710,51261,0.990179,930450,99.6912,32.7
93519,52479,0.999519,839631,68.3238,38.6
81141,34746,0.926706,8256,3.99111,41.8
65625,41463,1.02887,35597,28.5598,88.5
91410,64251,1.03872,9818605,1628.93,27.8
76485,74625,1.0911,116927,90.3823,85.3
78150,55456,1.05714,1714773,1031.61,30.3
70537,41177,0.991118,61773,68.7662,78.6
64844,49023,1.06811,58114,59.3186,87.7
71064,53806,0.945835,116979,93.445,69.2
99918,54191,1.06285,5559,0.408037,49.6
63859,34186,1.04375,31953,37.6703,82.9
73575,46166,0.951302,45048,34.2719,82.5
85373,61606,1.0036,3817117,288.05,58.7
97325,56097,1.09208,315335,133.873,68.7
91412,64251,1.03872,9818605,1628.93,27.8
84333,56840,1.08433,112656,52.896,85.5
95842,63902,1.01545,1418788,879.781,48.4
95630,63902,1.01545,1418788,879.781,48.4
62002,57890,0.999582,269282,220.48,86.7
